date,type,category,description,amount
2025-01-01,revenue,Product Sales,penny-537,0.01
2025-01-01,revenue,Product Sales,penny-538,0.01
2025-01-01,revenue,Product Sales,penny-539,0.01
2025-01-01,revenue,Product Sales,penny-540,0.01
2025-01-01,revenue,Product Sales,penny-541,0.01
2025-01-01,revenue,Product Sales,penny-542,0.01
2025-01-01,revenue,Product Sales,penny-543,0.01
2025-01-01,revenue,Product Sales,penny-544,0.01
2025-01-01,revenue,Product Sales,penny-545,0.01
2025-01-01,revenue,Product Sales,penny-546,0.01
2025-01-01,revenue,Product Sales,penny-547,0.01
2025-01-01,revenue,Product Sales,penny-548,0.01
2025-01-01,revenue,Product Sales,penny-549,0.01
2025-01-01,revenue,Product Sales,penny-550,0.01
2025-01-01,revenue,Product Sales,penny-551,0.01
2025-01-01,revenue,Product Sales,penny-552,0.01
2025-01-01,revenue,Product Sales,penny-553,0.01
2025-01-01,revenue,Product Sales,penny-554,0.01
2025-01-01,revenue,Product Sales,penny-555,0.01
2025-01-01,revenue,Product Sales,penny-556,0.01
2025-01-01,revenue,Product Sales,penny-557,0.01
2025-01-01,revenue,Product Sales,penny-558,0.01
2025-01-01,revenue,Product Sales,penny-559,0.01
2025-01-01,revenue,Product Sales,penny-560,0.01
2025-01-01,revenue,Product Sales,penny-561,0.01
2025-01-01,revenue,Product Sales,penny-562,0.01
2025-01-01,revenue,Product Sales,penny-563,0.01
2025-01-01,revenue,Product Sales,penny-564,0.01
2025-01-01,revenue,Product Sales,penny-565,0.01
2025-01-01,revenue,Product Sales,penny-566,0.01
2025-01-01,revenue,Product Sales,penny-567,0.01
2025-01-01,revenue,Product Sales,penny-568,0.01
2025-01-01,revenue,Product Sales,penny-569,0.01
2025-01-01,revenue,Product Sales,penny-570,0.01
2025-01-01,revenue,Product Sales,penny-571,0.01
2025-01-01,revenue,Product Sales,penny-572,0.01
2025-01-01,revenue,Product Sales,penny-573,0.01
2025-01-01,revenue,Product Sales,penny-574,0.01
2025-01-01,revenue,Product Sales,penny-575,0.01
2025-01-01,revenue,Product Sales,penny-576,0.01
2025-01-01,revenue,Product Sales,penny-577,0.01
2025-01-01,revenue,Product Sales,penny-578,0.01
2025-01-01,revenue,Product Sales,penny-579,0.01
2025-01-01,revenue,Product Sales,penny-580,0.01
2025-01-01,revenue,Product Sales,penny-581,0.01
2025-01-01,revenue,Product Sales,penny-582,0.01
2025-01-01,revenue,Product Sales,penny-583,0.01
2025-01-01,revenue,Product Sales,penny-584,0.01
2025-01-01,revenue,Product Sales,penny-585,0.01
2025-01-01,revenue,Product Sales,penny-586,0.01
2025-01-01,revenue,Product Sales,penny-587,0.01
2025-01-01,revenue,Product Sales,penny-588,0.01
2025-01-01,revenue,Product Sales,penny-589,0.01
2025-01-01,revenue,Product Sales,penny-590,0.01
2025-01-01,revenue,Product Sales,penny-591,0.01
2025-01-01,revenue,Product Sales,penny-592,0.01
2025-01-01,revenue,Product Sales,penny-593,0.01
2025-01-01,revenue,Product Sales,penny-594,0.01
2025-01-01,revenue,Product Sales,penny-595,0.01
2025-01-01,revenue,Product Sales,penny-596,0.01
2025-01-01,revenue,Product Sales,penny-597,0.01
2025-01-01,revenue,Product Sales,penny-598,0.01
2025-01-01,revenue,Product Sales,penny-599,0.01
2025-01-01,revenue,Product Sales,penny-600,0.01
2025-01-01,revenue,Product Sales,penny-601,0.01
2025-01-01,revenue,Product Sales,penny-602,0.01
2025-01-01,revenue,Product Sales,penny-603,0.01
2025-01-01,revenue,Product Sales,penny-604,0.01
2025-01-01,revenue,Product Sales,penny-605,0.01
2025-01-01,revenue,Product Sales,penny-606,0.01
2025-01-01,revenue,Product Sales,penny-607,0.01
2025-01-01,revenue,Product Sales,penny-608,0.01
2025-01-01,revenue,Product Sales,penny-609,0.01
2025-01-01,revenue,Product Sales,penny-610,0.01
2025-01-01,revenue,Product Sales,penny-611,0.01
2025-01-01,revenue,Product Sales,penny-612,0.01
2025-01-01,revenue,Product Sales,penny-613,0.01
2025-01-01,revenue,Product Sales,penny-614,0.01
2025-01-01,revenue,Product Sales,penny-615,0.01
2025-01-01,revenue,Product Sales,penny-616,0.01
2025-01-01,revenue,Product Sales,penny-617,0.01
2025-01-01,revenue,Product Sales,penny-618,0.01
2025-01-01,revenue,Product Sales,penny-619,0.01
2025-01-01,revenue,Product Sales,penny-620,0.01
2025-01-01,revenue,Product Sales,penny-621,0.01
2025-01-01,revenue,Product Sales,penny-622,0.01
2025-01-01,revenue,Product Sales,penny-623,0.01
2025-01-01,revenue,Product Sales,penny-624,0.01
2025-01-01,revenue,Product Sales,penny-625,0.01
2025-01-01,revenue,Product Sales,penny-626,0.01
2025-01-01,revenue,Product Sales,penny-627,0.01
2025-01-01,revenue,Product Sales,penny-628,0.01
2025-01-01,revenue,Product Sales,penny-629,0.01
2025-01-01,revenue,Product Sales,penny-630,0.01
2025-01-01,revenue,Product Sales,penny-631,0.01
2025-01-01,revenue,Product Sales,penny-632,0.01
2025-01-01,revenue,Product Sales,penny-633,0.01
2025-01-01,revenue,Product Sales,penny-634,0.01
2025-01-01,revenue,Product Sales,penny-635,0.01
2025-01-01,revenue,Product Sales,penny-636,0.01
2025-01-01,revenue,Product Sales,penny-637,0.01
2025-01-01,revenue,Product Sales,penny-638,0.01
2025-01-01,revenue,Product Sales,penny-639,0.01
2025-01-01,revenue,Product Sales,penny-640,0.01
2025-01-01,revenue,Product Sales,penny-641,0.01
2025-01-01,revenue,Product Sales,penny-642,0.01
2025-01-01,revenue,Product Sales,penny-643,0.01
2025-01-01,revenue,Product Sales,penny-644,0.01
2025-01-01,revenue,Product Sales,penny-645,0.01
2025-01-01,revenue,Product Sales,penny-646,0.01
2025-01-01,revenue,Product Sales,penny-647,0.01
2025-01-01,revenue,Product Sales,penny-648,0.01
2025-01-01,revenue,Product Sales,penny-649,0.01
2025-01-01,revenue,Product Sales,penny-650,0.01
2025-01-01,revenue,Product Sales,penny-651,0.01
2025-01-01,revenue,Product Sales,penny-652,0.01
2025-01-01,revenue,Product Sales,penny-653,0.01
2025-01-01,revenue,Product Sales,penny-654,0.01
2025-01-01,revenue,Product Sales,penny-655,0.01
2025-01-01,revenue,Product Sales,penny-656,0.01
2025-01-01,revenue,Product Sales,penny-657,0.01
2025-01-01,revenue,Product Sales,penny-658,0.01
2025-01-01,revenue,Product Sales,penny-659,0.01
2025-01-01,revenue,Product Sales,penny-660,0.01
2025-01-01,revenue,Product Sales,penny-661,0.01
2025-01-01,revenue,Product Sales,penny-662,0.01
2025-01-01,revenue,Product Sales,penny-663,0.01
2025-01-01,revenue,Product Sales,penny-664,0.01
2025-01-01,revenue,Product Sales,penny-665,0.01
2025-01-01,revenue,Product Sales,penny-666,0.01
2025-01-01,revenue,Product Sales,penny-667,0.01
2025-01-01,revenue,Product Sales,penny-668,0.01
2025-01-01,revenue,Product Sales,penny-669,0.01
2025-01-01,revenue,Product Sales,penny-670,0.01
2025-01-01,revenue,Product Sales,penny-671,0.01
2025-01-01,revenue,Product Sales,penny-672,0.01
2025-01-01,revenue,Product Sales,penny-673,0.01
2025-01-01,revenue,Product Sales,penny-674,0.01
2025-01-01,revenue,Product Sales,penny-675,0.01
2025-01-01,revenue,Product Sales,penny-676,0.01
2025-01-01,revenue,Product Sales,penny-677,0.01
2025-01-01,revenue,Product Sales,penny-678,0.01
2025-01-01,revenue,Product Sales,penny-679,0.01
2025-01-01,revenue,Product Sales,penny-680,0.01
2025-01-01,revenue,Product Sales,penny-681,0.01
2025-01-01,revenue,Product Sales,penny-682,0.01
2025-01-01,revenue,Product Sales,penny-683,0.01
2025-01-01,revenue,Product Sales,penny-684,0.01
2025-01-01,revenue,Product Sales,penny-685,0.01
2025-01-01,revenue,Product Sales,penny-686,0.01
2025-01-01,revenue,Product Sales,penny-687,0.01
2025-01-01,revenue,Product Sales,penny-688,0.01
2025-01-01,revenue,Product Sales,penny-689,0.01
2025-01-01,revenue,Product Sales,penny-690,0.01
2025-01-01,revenue,Product Sales,penny-691,0.01
2025-01-01,revenue,Product Sales,penny-692,0.01
2025-01-01,revenue,Product Sales,penny-693,0.01
2025-01-01,revenue,Product Sales,penny-694,0.01
2025-01-01,revenue,Product Sales,penny-695,0.01
2025-01-01,revenue,Product Sales,penny-696,0.01
2025-01-01,revenue,Product Sales,penny-697,0.01
2025-01-01,revenue,Product Sales,penny-698,0.01
2025-01-01,revenue,Product Sales,penny-699,0.01
2025-01-01,revenue,Product Sales,penny-700,0.01
2025-01-01,revenue,Product Sales,penny-701,0.01
2025-01-01,revenue,Product Sales,penny-702,0.01
2025-01-01,revenue,Product Sales,penny-703,0.01
2025-01-01,revenue,Product Sales,penny-704,0.01
2025-01-01,revenue,Product Sales,penny-705,0.01
2025-01-01,revenue,Product Sales,penny-706,0.01
2025-01-01,revenue,Product Sales,penny-707,0.01
2025-01-01,revenue,Product Sales,penny-708,0.01
2025-01-01,revenue,Product Sales,penny-709,0.01
2025-01-01,revenue,Product Sales,penny-710,0.01
2025-01-01,revenue,Product Sales,penny-711,0.01
2025-01-01,revenue,Product Sales,penny-712,0.01
2025-01-01,revenue,Product Sales,penny-713,0.01
2025-01-01,revenue,Product Sales,penny-714,0.01
2025-01-01,revenue,Product Sales,penny-715,0.01
2025-01-01,revenue,Product Sales,penny-716,0.01
2025-01-01,revenue,Product Sales,penny-717,0.01
2025-01-01,revenue,Product Sales,penny-718,0.01
2025-01-01,revenue,Product Sales,penny-719,0.01
2025-01-01,revenue,Product Sales,penny-720,0.01
2025-01-01,revenue,Product Sales,penny-721,0.01
2025-01-01,revenue,Product Sales,penny-722,0.01
2025-01-01,revenue,Product Sales,penny-723,0.01
2025-01-01,revenue,Product Sales,penny-724,0.01
2025-01-01,revenue,Product Sales,penny-725,0.01
2025-01-01,revenue,Product Sales,penny-726,0.01
2025-01-01,revenue,Product Sales,penny-727,0.01
2025-01-01,revenue,Product Sales,penny-728,0.01
2025-01-01,revenue,Product Sales,penny-729,0.01
2025-01-01,revenue,Product Sales,penny-730,0.01
2025-01-01,revenue,Product Sales,penny-731,0.01
2025-01-01,revenue,Product Sales,penny-732,0.01
2025-01-01,revenue,Product Sales,penny-733,0.01
2025-01-01,revenue,Product Sales,penny-734,0.01
2025-01-01,revenue,Product Sales,penny-735,0.01
2025-01-01,revenue,Product Sales,penny-736,0.01
2025-01-01,revenue,Product Sales,penny-737,0.01
2025-01-01,revenue,Product Sales,penny-738,0.01
2025-01-01,revenue,Product Sales,penny-739,0.01
2025-01-01,revenue,Product Sales,penny-740,0.01
2025-01-01,revenue,Product Sales,penny-741,0.01
2025-01-01,revenue,Product Sales,penny-742,0.01
2025-01-01,revenue,Product Sales,penny-743,0.01
2025-01-01,revenue,Product Sales,penny-744,0.01
2025-01-01,revenue,Product Sales,penny-745,0.01
2025-01-01,revenue,Product Sales,penny-746,0.01
2025-01-01,revenue,Product Sales,penny-747,0.01
2025-01-01,revenue,Product Sales,penny-748,0.01
2025-01-01,revenue,Product Sales,penny-749,0.01
2025-01-01,revenue,Product Sales,penny-750,0.01
2025-01-01,revenue,Product Sales,penny-751,0.01
2025-01-01,revenue,Product Sales,penny-752,0.01
2025-01-01,revenue,Product Sales,penny-753,0.01
2025-01-01,revenue,Product Sales,penny-754,0.01
2025-01-01,revenue,Product Sales,penny-755,0.01
2025-01-01,revenue,Product Sales,penny-756,0.01
2025-01-01,revenue,Product Sales,penny-757,0.01
2025-01-01,revenue,Product Sales,penny-758,0.01
2025-01-01,revenue,Product Sales,penny-759,0.01
2025-01-01,revenue,Product Sales,penny-760,0.01
2025-01-01,revenue,Product Sales,penny-761,0.01
2025-01-01,revenue,Product Sales,penny-762,0.01
2025-01-01,revenue,Product Sales,penny-763,0.01
2025-01-01,revenue,Product Sales,penny-764,0.01
2025-01-01,revenue,Product Sales,penny-765,0.01
2025-01-01,revenue,Product Sales,penny-766,0.01
2025-01-01,revenue,Product Sales,penny-767,0.01
2025-01-01,revenue,Product Sales,penny-768,0.01
2025-01-01,revenue,Product Sales,penny-769,0.01
2025-01-01,revenue,Product Sales,penny-770,0.01
2025-01-01,revenue,Product Sales,penny-771,0.01
2025-01-01,revenue,Product Sales,penny-772,0.01
2025-01-01,revenue,Product Sales,penny-773,0.01
2025-01-01,revenue,Product Sales,penny-774,0.01
2025-01-01,revenue,Product Sales,penny-775,0.01
2025-01-01,revenue,Product Sales,penny-776,0.01
2025-01-01,revenue,Product Sales,penny-777,0.01
2025-01-01,revenue,Product Sales,penny-778,0.01
2025-01-01,revenue,Product Sales,penny-779,0.01
2025-01-01,revenue,Product Sales,penny-780,0.01
2025-01-01,revenue,Product Sales,penny-781,0.01
2025-01-01,revenue,Product Sales,penny-782,0.01
2025-01-01,revenue,Product Sales,penny-783,0.01
2025-01-01,revenue,Product Sales,penny-784,0.01
2025-01-01,revenue,Product Sales,penny-785,0.01
2025-01-01,revenue,Product Sales,penny-786,0.01
2025-01-01,revenue,Product Sales,penny-787,0.01
2025-01-01,revenue,Product Sales,penny-788,0.01
2025-01-01,revenue,Product Sales,penny-789,0.01
2025-01-01,revenue,Product Sales,penny-790,0.01
2025-01-01,revenue,Product Sales,penny-791,0.01
2025-01-01,revenue,Product Sales,penny-792,0.01
2025-01-01,revenue,Product Sales,penny-793,0.01
2025-01-01,revenue,Product Sales,penny-794,0.01
2025-01-01,revenue,Product Sales,penny-795,0.01
2025-01-01,revenue,Product Sales,penny-796,0.01
2025-01-01,revenue,Product Sales,penny-797,0.01
2025-01-01,revenue,Product Sales,penny-798,0.01
2025-01-01,revenue,Product Sales,penny-799,0.01
2025-01-01,revenue,Product Sales,penny-800,0.01
2025-01-01,revenue,Product Sales,penny-801,0.01
2025-01-01,revenue,Product Sales,penny-802,0.01
2025-01-01,revenue,Product Sales,penny-803,0.01
2025-01-01,revenue,Product Sales,penny-804,0.01
2025-01-01,revenue,Product Sales,penny-805,0.01
2025-01-01,revenue,Product Sales,penny-806,0.01
2025-01-01,revenue,Product Sales,penny-807,0.01
2025-01-01,revenue,Product Sales,penny-808,0.01
2025-01-01,revenue,Product Sales,penny-809,0.01
2025-01-01,revenue,Product Sales,penny-810,0.01
2025-01-01,revenue,Product Sales,penny-811,0.01
2025-01-01,revenue,Product Sales,penny-812,0.01
2025-01-01,revenue,Product Sales,penny-813,0.01
2025-01-01,revenue,Product Sales,penny-814,0.01
2025-01-01,revenue,Product Sales,penny-815,0.01
2025-01-01,revenue,Product Sales,penny-816,0.01
2025-01-01,revenue,Product Sales,penny-817,0.01
2025-01-01,revenue,Product Sales,penny-818,0.01
2025-01-01,revenue,Product Sales,penny-819,0.01
2025-01-01,revenue,Product Sales,penny-820,0.01
2025-01-01,revenue,Product Sales,penny-821,0.01
2025-01-01,revenue,Product Sales,penny-822,0.01
2025-01-01,revenue,Product Sales,penny-823,0.01
2025-01-01,revenue,Product Sales,penny-824,0.01
2025-01-01,revenue,Product Sales,penny-825,0.01
2025-01-01,revenue,Product Sales,penny-826,0.01
2025-01-01,revenue,Product Sales,penny-827,0.01
2025-01-01,revenue,Product Sales,penny-828,0.01
2025-01-01,revenue,Product Sales,penny-829,0.01
2025-01-01,revenue,Product Sales,penny-830,0.01
2025-01-01,revenue,Product Sales,penny-831,0.01
2025-01-01,revenue,Product Sales,penny-832,0.01
2025-01-01,revenue,Product Sales,penny-833,0.01
2025-01-01,revenue,Product Sales,penny-834,0.01
2025-01-01,revenue,Product Sales,penny-835,0.01
2025-01-01,revenue,Product Sales,penny-836,0.01
2025-01-01,revenue,Product Sales,penny-837,0.01
2025-01-01,revenue,Product Sales,penny-838,0.01
2025-01-01,revenue,Product Sales,penny-839,0.01
2025-01-01,revenue,Product Sales,penny-840,0.01
2025-01-01,revenue,Product Sales,penny-841,0.01
2025-01-01,revenue,Product Sales,penny-842,0.01
2025-01-01,revenue,Product Sales,penny-843,0.01
2025-01-01,revenue,Product Sales,penny-844,0.01
2025-01-01,revenue,Product Sales,penny-845,0.01
2025-01-01,revenue,Product Sales,penny-846,0.01
2025-01-01,revenue,Product Sales,penny-847,0.01
2025-01-01,revenue,Product Sales,penny-848,0.01
2025-01-01,revenue,Product Sales,penny-849,0.01
2025-01-01,revenue,Product Sales,penny-850,0.01
2025-01-01,revenue,Product Sales,penny-851,0.01
2025-01-01,revenue,Product Sales,penny-852,0.01
2025-01-01,revenue,Product Sales,penny-853,0.01
2025-01-01,revenue,Product Sales,penny-854,0.01
2025-01-01,revenue,Product Sales,penny-855,0.01
2025-01-01,revenue,Product Sales,penny-856,0.01
2025-01-01,revenue,Product Sales,penny-857,0.01
2025-01-01,revenue,Product Sales,penny-858,0.01
2025-01-01,revenue,Product Sales,penny-859,0.01
2025-01-01,revenue,Product Sales,penny-860,0.01
2025-01-01,revenue,Product Sales,penny-861,0.01
2025-01-01,revenue,Product Sales,penny-862,0.01
2025-01-01,revenue,Product Sales,penny-863,0.01
2025-01-01,revenue,Product Sales,penny-864,0.01
2025-01-01,revenue,Product Sales,penny-865,0.01
2025-01-01,revenue,Product Sales,penny-866,0.01
2025-01-01,revenue,Product Sales,penny-867,0.01
2025-01-01,revenue,Product Sales,penny-868,0.01
2025-01-01,revenue,Product Sales,penny-869,0.01
2025-01-01,revenue,Product Sales,penny-870,0.01
2025-01-01,revenue,Product Sales,penny-871,0.01
2025-01-01,revenue,Product Sales,penny-872,0.01
2025-01-01,revenue,Product Sales,penny-873,0.01
2025-01-01,revenue,Product Sales,penny-874,0.01
2025-01-01,revenue,Product Sales,penny-875,0.01
2025-01-01,revenue,Product Sales,penny-876,0.01
2025-01-01,revenue,Product Sales,penny-877,0.01
2025-01-01,revenue,Product Sales,penny-878,0.01
2025-01-01,revenue,Product Sales,penny-879,0.01
2025-01-01,revenue,Product Sales,penny-880,0.01
2025-01-01,revenue,Product Sales,penny-881,0.01
2025-01-01,revenue,Product Sales,penny-882,0.01
2025-01-01,revenue,Product Sales,penny-883,0.01
2025-01-01,revenue,Product Sales,penny-884,0.01
2025-01-01,revenue,Product Sales,penny-885,0.01
2025-01-01,revenue,Product Sales,penny-886,0.01
2025-01-01,revenue,Product Sales,penny-887,0.01
2025-01-01,revenue,Product Sales,penny-888,0.01
2025-01-01,revenue,Product Sales,penny-889,0.01
2025-01-01,revenue,Product Sales,penny-890,0.01
2025-01-01,revenue,Product Sales,penny-891,0.01
2025-01-01,revenue,Product Sales,penny-892,0.01
2025-01-01,revenue,Product Sales,penny-893,0.01
2025-01-01,revenue,Product Sales,penny-894,0.01
2025-01-01,revenue,Product Sales,penny-895,0.01
2025-01-01,revenue,Product Sales,penny-896,0.01
2025-01-01,revenue,Product Sales,penny-897,0.01
2025-01-01,revenue,Product Sales,penny-898,0.01
2025-01-01,revenue,Product Sales,penny-899,0.01
2025-01-01,revenue,Product Sales,penny-900,0.01
2025-01-01,revenue,Product Sales,penny-901,0.01
2025-01-01,revenue,Product Sales,penny-902,0.01
2025-01-01,revenue,Product Sales,penny-903,0.01
2025-01-01,revenue,Product Sales,penny-904,0.01
2025-01-01,revenue,Product Sales,penny-905,0.01
2025-01-01,revenue,Product Sales,penny-906,0.01
2025-01-01,revenue,Product Sales,penny-907,0.01
2025-01-01,revenue,Product Sales,penny-908,0.01
2025-01-01,revenue,Product Sales,penny-909,0.01
2025-01-01,revenue,Product Sales,penny-910,0.01
2025-01-01,revenue,Product Sales,penny-911,0.01
2025-01-01,revenue,Product Sales,penny-912,0.01
2025-01-01,revenue,Product Sales,penny-913,0.01
2025-01-01,revenue,Product Sales,penny-914,0.01
2025-01-01,revenue,Product Sales,penny-915,0.01
2025-01-01,revenue,Product Sales,penny-916,0.01
2025-01-01,revenue,Product Sales,penny-917,0.01
2025-01-01,revenue,Product Sales,penny-918,0.01
2025-01-01,revenue,Product Sales,penny-919,0.01
