date,type,category,description,amount
2025-09-30,expense,Cost of Goods Sold (COGS),Exp txn,1877.58
2025-02-23,revenue,Other Revenue,Rev txn,3955.2
2025-02-20,revenue,Service Revenue,Rev txn,1776.94
2025-06-12,expense,Software & Subscriptions,Exp txn,239.73
2025-12-15,revenue,Consulting / Retainers,Rev txn,1282.59
2025-02-10,revenue,Consulting / Retainers,Rev txn,1657.04
2025-11-19,expense,Marketing & Advertising,Exp txn,1087.01
2025-05-02,expense,Other Expense,Exp txn,1845.66
2025-03-14,expense,Salaries & Wages,Exp txn,634.45
2025-04-06,expense,Salaries & Wages,Exp txn,570.65
2025-12-13,revenue,Product Sales,Rev txn,2721.63
2025-06-16,revenue,Other Revenue,Rev txn,1124.14
2025-09-19,revenue,Other Revenue,Rev txn,893.08
2025-03-14,expense,Marketing & Advertising,Exp txn,769.85
2025-03-17,revenue,Product Sales,Rev txn,3775.16
2025-01-28,expense,Software & Subscriptions,Exp txn,1547.03
2025-10-25,revenue,Online / Digital Sales,Rev txn,4047.01
2025-06-03,expense,Cost of Goods Sold (COGS),Exp txn,952.98
2025-06-30,revenue,Online / Digital Sales,Rev txn,1758.87
2025-03-05,revenue,Consulting / Retainers,Rev txn,85.95
2025-02-04,expense,Marketing & Advertising,Exp txn,1770.27
2025-05-05,revenue,Online / Digital Sales,Rev txn,4267.81
2025-09-12,revenue,Product Sales,Rev txn,462.07
2025-06-30,revenue,Subscription Income,Rev txn,361.16
2025-07-08,revenue,Product Sales,Rev txn,709.36
2025-03-31,revenue,Subscription Income,Rev txn,2433.4
2025-08-20,expense,Software & Subscriptions,Exp txn,118.67
2025-05-16,expense,Other Expense,Exp txn,1350.28
2025-10-04,expense,Marketing & Advertising,Exp txn,1256.16
2025-10-09,revenue,Product Sales,Rev txn,1382.38
2025-11-27,revenue,Other Revenue,Rev txn,403.35
2025-06-02,expense,Other Expense,Exp txn,241.52
2025-07-11,revenue,Online / Digital Sales,Rev txn,3202.62
2025-03-02,expense,Rent / Office Space,Exp txn,1383.45
2025-06-18,revenue,Consulting / Retainers,Rev txn,1542.74
2025-01-26,revenue,Consulting / Retainers,Rev txn,4902.37
2025-12-08,revenue,Other Revenue,Rev txn,1499.97
2025-02-08,revenue,Consulting / Retainers,Rev txn,2113.04
2025-12-12,revenue,Consulting / Retainers,Rev txn,458.43
2025-02-25,revenue,Subscription Income,Rev txn,1161.51
2025-03-13,revenue,Other Revenue,Rev txn,2035.12
2025-09-13,revenue,Other Revenue,Rev txn,4468.73
2025-06-21,expense,Software & Subscriptions,Exp txn,1778.45
2025-03-02,expense,Software & Subscriptions,Exp txn,1156.7
2025-09-02,revenue,Subscription Income,Rev txn,1766.17
2025-11-05,revenue,Subscription Income,Rev txn,2329.98
2025-06-29,expense,Software & Subscriptions,Exp txn,462.0
2025-02-23,revenue,Other Revenue,Rev txn,3921.67
2025-01-15,expense,Software & Subscriptions,Exp txn,1308.22
2025-01-21,revenue,Product Sales,Rev txn,3403.39
2025-05-24,expense,Salaries & Wages,Exp txn,1538.38
2025-09-07,expense,Salaries & Wages,Exp txn,656.2
2025-06-19,revenue,Other Revenue,Rev txn,2814.51
2025-09-19,expense,Cost of Goods Sold (COGS),Exp txn,921.2
2025-05-03,revenue,Subscription Income,Rev txn,2402.58
2025-02-15,revenue,Other Revenue,Rev txn,1949.89
2025-09-23,expense,Salaries & Wages,Exp txn,1504.91
2025-09-29,revenue,Subscription Income,Rev txn,1395.57
2025-11-29,revenue,Product Sales,Rev txn,4173.0
2025-05-23,revenue,Product Sales,Rev txn,2868.68
2025-11-21,revenue,Other Revenue,Rev txn,704.34
2025-12-03,expense,Salaries & Wages,Exp txn,901.17
2025-08-01,expense,Software & Subscriptions,Exp txn,454.66
2025-02-12,expense,Cost of Goods Sold (COGS),Exp txn,1686.73
2025-12-01,revenue,Subscription Income,Rev txn,2970.68
2025-08-13,expense,Software & Subscriptions,Exp txn,1358.31
2025-04-04,expense,Other Expense,Exp txn,1955.76
2025-05-04,revenue,Other Revenue,Rev txn,2134.42
2025-08-31,revenue,Service Revenue,Rev txn,403.15
2025-01-19,expense,Software & Subscriptions,Exp txn,1019.06
2025-04-27,expense,Software & Subscriptions,Exp txn,907.21
2025-10-22,expense,Cost of Goods Sold (COGS),Exp txn,43.11
2025-05-22,expense,Other Expense,Exp txn,527.62
2025-06-12,revenue,Service Revenue,Rev txn,752.08
2025-10-17,revenue,Online / Digital Sales,Rev txn,1261.33
2025-03-14,expense,Salaries & Wages,Exp txn,764.94
2025-12-18,revenue,Subscription Income,Rev txn,3592.57
2025-12-24,revenue,Consulting / Retainers,Rev txn,4550.2
2025-11-12,revenue,Online / Digital Sales,Rev txn,2537.25
2025-12-24,expense,Other Expense,Exp txn,400.64
2025-05-13,revenue,Subscription Income,Rev txn,2714.14
2025-01-29,expense,Other Expense,Exp txn,345.77
2025-07-28,expense,Software & Subscriptions,Exp txn,910.76
2025-03-09,revenue,Online / Digital Sales,Rev txn,3652.77
2025-09-06,expense,Rent / Office Space,Exp txn,548.41
2025-09-06,revenue,Consulting / Retainers,Rev txn,2333.26
2025-03-28,revenue,Product Sales,Rev txn,952.92
2025-10-10,revenue,Consulting / Retainers,Rev txn,2014.09
2025-08-04,expense,Software & Subscriptions,Exp txn,789.12
2025-09-12,expense,Rent / Office Space,Exp txn,313.48
2025-08-16,expense,Cost of Goods Sold (COGS),Exp txn,34.59
2025-05-18,expense,Other Expense,Exp txn,1398.51
2025-09-25,expense,Salaries & Wages,Exp txn,1118.39
2025-12-25,expense,Other Expense,Exp txn,1415.4
2025-09-02,revenue,Other Revenue,Rev txn,3758.23
2025-11-14,expense,Salaries & Wages,Exp txn,322.19
2025-03-07,revenue,Subscription Income,Rev txn,3099.17
2025-07-01,expense,Salaries & Wages,Exp txn,1722.02
2025-11-15,expense,Cost of Goods Sold (COGS),Exp txn,724.97
2025-01-09,revenue,Online / Digital Sales,Rev txn,4739.55
2025-06-24,expense,Software & Subscriptions,Exp txn,134.15
2025-03-01,revenue,Consulting / Retainers,Rev txn,3267.23
2025-08-04,revenue,Online / Digital Sales,Rev txn,2105.01
2025-08-03,revenue,Online / Digital Sales,Rev txn,228.5
2025-01-10,expense,Other Expense,Exp txn,1116.7
2025-06-05,revenue,Service Revenue,Rev txn,4190.59
2025-10-06,revenue,Service Revenue,Rev txn,632.37
2025-05-13,expense,Salaries & Wages,Exp txn,173.58
2025-08-12,revenue,Other Revenue,Rev txn,3468.88
2025-03-19,revenue,Product Sales,Rev txn,1404.94
2025-01-21,expense,Marketing & Advertising,Exp txn,1517.48
2025-10-13,expense,Marketing & Advertising,Exp txn,1235.22
2025-12-20,revenue,Consulting / Retainers,Rev txn,1488.37
2025-10-19,expense,Software & Subscriptions,Exp txn,1618.69
2025-02-12,expense,Other Expense,Exp txn,400.78
2025-07-05,revenue,Consulting / Retainers,Rev txn,2320.28
2025-02-24,revenue,Service Revenue,Rev txn,3839.1
2025-04-10,revenue,Online / Digital Sales,Rev txn,1305.6
2025-06-24,expense,Cost of Goods Sold (COGS),Exp txn,1585.0
2025-08-02,expense,Salaries & Wages,Exp txn,564.42
2025-12-02,expense,Software & Subscriptions,Exp txn,1375.78
2025-08-01,revenue,Online / Digital Sales,Rev txn,2714.55
2025-08-22,revenue,Other Revenue,Rev txn,4466.07
2025-03-14,expense,Rent / Office Space,Exp txn,831.44
2025-12-18,revenue,Online / Digital Sales,Rev txn,4498.38
2025-11-03,expense,Rent / Office Space,Exp txn,1101.6
2025-11-25,expense,Other Expense,Exp txn,1837.26
2025-02-04,revenue,Online / Digital Sales,Rev txn,4204.82
2025-04-16,expense,Marketing & Advertising,Exp txn,1169.87
2025-11-15,revenue,Other Revenue,Rev txn,1740.68
2025-06-28,expense,Marketing & Advertising,Exp txn,171.75
2025-12-23,revenue,Online / Digital Sales,Rev txn,637.6
2025-04-28,revenue,Product Sales,Rev txn,3548.59
2025-03-09,revenue,Online / Digital Sales,Rev txn,1576.21
2025-12-06,expense,Rent / Office Space,Exp txn,996.41
2025-06-18,revenue,Service Revenue,Rev txn,4785.71
2025-07-29,revenue,Other Revenue,Rev txn,2405.55
2025-12-15,expense,Cost of Goods Sold (COGS),Exp txn,1933.33
2025-12-14,expense,Software & Subscriptions,Exp txn,146.14
2025-11-21,revenue,Product Sales,Rev txn,1316.9
2025-08-08,revenue,Online / Digital Sales,Rev txn,502.36
2025-03-05,expense,Marketing & Advertising,Exp txn,1298.56
2025-10-13,expense,Software & Subscriptions,Exp txn,1530.56
2025-04-21,expense,Rent / Office Space,Exp txn,246.97
2025-04-16,revenue,Online / Digital Sales,Rev txn,469.65
2025-07-06,expense,Marketing & Advertising,Exp txn,679.95
2025-07-08,revenue,Other Revenue,Rev txn,2901.04
2025-01-12,expense,Software & Subscriptions,Exp txn,1349.73
2025-07-23,revenue,Service Revenue,Rev txn,3269.04
2025-12-08,expense,Cost of Goods Sold (COGS),Exp txn,322.13
2025-11-05,expense,Cost of Goods Sold (COGS),Exp txn,1900.02
2025-04-14,revenue,Other Revenue,Rev txn,4127.26
2025-10-30,revenue,Consulting / Retainers,Rev txn,2812.2
2025-12-09,revenue,Subscription Income,Rev txn,4952.16
2025-09-13,revenue,Other Revenue,Rev txn,403.18
2025-10-18,revenue,Subscription Income,Rev txn,3428.63
2025-05-26,expense,Cost of Goods Sold (COGS),Exp txn,100.49
2025-04-24,revenue,Service Revenue,Rev txn,815.84
2025-10-01,expense,Marketing & Advertising,Exp txn,1418.61
2025-10-27,revenue,Other Revenue,Rev txn,3342.64
2025-10-26,revenue,Subscription Income,Rev txn,4946.99
2025-02-13,revenue,Service Revenue,Rev txn,428.49
2025-10-12,revenue,Subscription Income,Rev txn,2952.47
2025-02-17,revenue,Product Sales,Rev txn,1578.8
2025-01-28,revenue,Product Sales,Rev txn,1301.71
2025-11-28,revenue,Consulting / Retainers,Rev txn,80.35
2025-06-05,expense,Marketing & Advertising,Exp txn,572.75
2025-12-09,revenue,Subscription Income,Rev txn,976.6
2025-10-17,revenue,Product Sales,Rev txn,2952.88
2025-12-17,expense,Cost of Goods Sold (COGS),Exp txn,1435.74
2025-01-15,expense,Cost of Goods Sold (COGS),Exp txn,833.04
2025-08-05,expense,Cost of Goods Sold (COGS),Exp txn,1568.61
2025-10-20,revenue,Product Sales,Rev txn,1878.19
2025-09-10,expense,Rent / Office Space,Exp txn,1607.15
2025-08-12,expense,Other Expense,Exp txn,551.85
2025-07-05,revenue,Service Revenue,Rev txn,4078.88
2025-10-15,revenue,Product Sales,Rev txn,4341.13
2025-10-22,expense,Salaries & Wages,Exp txn,1805.75
2025-05-03,revenue,Product Sales,Rev txn,872.22
2025-10-15,expense,Salaries & Wages,Exp txn,1481.92
2025-04-01,revenue,Consulting / Retainers,Rev txn,1202.41
2025-12-21,expense,Cost of Goods Sold (COGS),Exp txn,1133.46
2025-04-05,expense,Software & Subscriptions,Exp txn,1855.57
2025-02-09,expense,Marketing & Advertising,Exp txn,53.71
2025-06-23,expense,Rent / Office Space,Exp txn,420.45
2025-02-09,revenue,Service Revenue,Rev txn,1724.59
2025-06-27,revenue,Service Revenue,Rev txn,1508.75
2025-01-13,revenue,Online / Digital Sales,Rev txn,3849.48
2025-08-23,revenue,Online / Digital Sales,Rev txn,953.0
2025-09-12,expense,Cost of Goods Sold (COGS),Exp txn,1573.08
2025-05-28,revenue,Other Revenue,Rev txn,3959.8
2025-12-22,expense,Cost of Goods Sold (COGS),Exp txn,453.63
2025-04-30,revenue,Consulting / Retainers,Rev txn,3570.97
2025-04-21,expense,Marketing & Advertising,Exp txn,1914.67
2025-12-03,revenue,Subscription Income,Rev txn,3541.07
2025-02-20,expense,Rent / Office Space,Exp txn,994.36
2025-06-30,expense,Marketing & Advertising,Exp txn,1137.39
2025-09-01,expense,Cost of Goods Sold (COGS),Exp txn,1772.64
2025-03-06,revenue,Service Revenue,Rev txn,2286.94
2025-03-10,revenue,Consulting / Retainers,Rev txn,178.51
2025-07-29,revenue,Product Sales,Rev txn,2258.51
2025-08-21,revenue,Subscription Income,Rev txn,2159.75
2025-06-19,expense,Rent / Office Space,Exp txn,578.25
2025-11-07,revenue,Product Sales,Rev txn,3957.64
2025-12-21,revenue,Online / Digital Sales,Rev txn,2040.04
2025-12-06,revenue,Subscription Income,Rev txn,258.85
2025-05-01,expense,Salaries & Wages,Exp txn,1259.62
2025-06-26,revenue,Product Sales,Rev txn,1822.93
2025-08-27,revenue,Online / Digital Sales,Rev txn,2113.94
2025-05-13,expense,Software & Subscriptions,Exp txn,1816.69
2025-01-22,revenue,Subscription Income,Rev txn,3921.02
2025-05-18,expense,Software & Subscriptions,Exp txn,1241.16
2025-08-18,expense,Cost of Goods Sold (COGS),Exp txn,608.0
2025-05-27,expense,Marketing & Advertising,Exp txn,526.75
2025-11-21,revenue,Other Revenue,Rev txn,377.27
2025-01-08,revenue,Other Revenue,Rev txn,1381.93
2025-04-22,revenue,Other Revenue,Rev txn,1345.91
2025-12-16,revenue,Consulting / Retainers,Rev txn,1664.09
2025-07-26,revenue,Service Revenue,Rev txn,3555.86
2025-12-17,revenue,Subscription Income,Rev txn,3314.1
2025-01-26,revenue,Consulting / Retainers,Rev txn,2039.91
2025-02-27,revenue,Online / Digital Sales,Rev txn,617.68
2025-12-02,expense,Cost of Goods Sold (COGS),Exp txn,1047.12
2025-05-11,expense,Rent / Office Space,Exp txn,714.54
2025-04-07,expense,Rent / Office Space,Exp txn,1708.48
2025-09-23,revenue,Subscription Income,Rev txn,4853.94
2025-06-18,revenue,Other Revenue,Rev txn,3981.36
2025-10-26,revenue,Online / Digital Sales,Rev txn,148.06
2025-03-20,revenue,Product Sales,Rev txn,4130.34
2025-09-08,revenue,Service Revenue,Rev txn,1903.89
2025-07-26,revenue,Service Revenue,Rev txn,2033.85
2025-11-30,revenue,Service Revenue,Rev txn,4179.78
2025-03-01,revenue,Consulting / Retainers,Rev txn,1478.74
2025-02-05,revenue,Subscription Income,Rev txn,3581.79
2025-05-03,expense,Other Expense,Exp txn,999.98
2025-02-04,expense,Cost of Goods Sold (COGS),Exp txn,582.1
2025-04-30,expense,Rent / Office Space,Exp txn,1000.69
2025-11-26,revenue,Other Revenue,Rev txn,740.86
2025-02-24,revenue,Service Revenue,Rev txn,4901.91
2025-02-23,expense,Cost of Goods Sold (COGS),Exp txn,416.78
2025-01-07,expense,Cost of Goods Sold (COGS),Exp txn,1722.52
2025-07-04,expense,Marketing & Advertising,Exp txn,1828.6
2025-07-09,revenue,Consulting / Retainers,Rev txn,4872.39
2025-08-05,revenue,Product Sales,Rev txn,2049.77
2025-05-31,revenue,Subscription Income,Rev txn,3041.93
2025-07-12,revenue,Subscription Income,Rev txn,4681.54
2025-08-27,expense,Software & Subscriptions,Exp txn,1415.27
2025-11-07,revenue,Product Sales,Rev txn,3646.42
2025-01-28,expense,Rent / Office Space,Exp txn,88.19
2025-10-01,revenue,Consulting / Retainers,Rev txn,3487.82
2025-12-24,expense,Cost of Goods Sold (COGS),Exp txn,398.52
2025-02-24,revenue,Subscription Income,Rev txn,111.49
2025-01-02,expense,Cost of Goods Sold (COGS),Exp txn,212.63
2025-08-29,expense,Software & Subscriptions,Exp txn,211.79
2025-10-09,expense,Other Expense,Exp txn,1187.21
2025-04-30,revenue,Subscription Income,Rev txn,3956.26
2025-09-02,revenue,Service Revenue,Rev txn,3461.79
2025-08-10,expense,Rent / Office Space,Exp txn,489.53
2025-06-21,revenue,Product Sales,Rev txn,4890.58
2025-12-20,expense,Rent / Office Space,Exp txn,1686.71
2025-12-24,revenue,Product Sales,Rev txn,154.32
2025-11-12,revenue,Other Revenue,Rev txn,149.26
2025-05-01,expense,Salaries & Wages,Exp txn,241.23
2025-07-11,expense,Cost of Goods Sold (COGS),Exp txn,74.7
2025-10-09,revenue,Subscription Income,Rev txn,532.03
2025-05-08,revenue,Product Sales,Rev txn,3186.63
2025-05-19,revenue,Product Sales,Rev txn,772.42
2025-05-02,revenue,Other Revenue,Rev txn,576.34
2025-04-05,revenue,Other Revenue,Rev txn,574.16
2025-07-23,revenue,Subscription Income,Rev txn,3333.61
2025-12-29,revenue,Service Revenue,Rev txn,257.75
2025-11-02,revenue,Product Sales,Rev txn,2773.11
2025-08-06,expense,Marketing & Advertising,Exp txn,32.6
2025-02-13,revenue,Online / Digital Sales,Rev txn,2865.77
2025-04-10,revenue,Subscription Income,Rev txn,2520.05
2025-03-09,revenue,Consulting / Retainers,Rev txn,146.01
2025-12-24,expense,Cost of Goods Sold (COGS),Exp txn,1645.73
2025-09-16,expense,Cost of Goods Sold (COGS),Exp txn,1581.44
2025-07-30,revenue,Consulting / Retainers,Rev txn,203.19
2025-02-09,revenue,Product Sales,Rev txn,2718.64
2025-10-09,revenue,Service Revenue,Rev txn,939.73
2025-09-12,revenue,Service Revenue,Rev txn,1960.09
2025-01-16,revenue,Online / Digital Sales,Rev txn,4112.02
2025-07-17,revenue,Subscription Income,Rev txn,3019.34
2025-03-15,revenue,Product Sales,Rev txn,3969.98
2025-11-30,revenue,Service Revenue,Rev txn,1622.11
2025-03-19,revenue,Online / Digital Sales,Rev txn,905.87
2025-01-13,expense,Other Expense,Exp txn,1392.64
2025-06-04,revenue,Online / Digital Sales,Rev txn,1231.99
2025-11-26,expense,Marketing & Advertising,Exp txn,955.62
2025-11-12,revenue,Service Revenue,Rev txn,4340.52
2025-12-19,revenue,Consulting / Retainers,Rev txn,3502.48
2025-07-21,revenue,Consulting / Retainers,Rev txn,2437.35
2025-06-24,revenue,Service Revenue,Rev txn,2618.78
2025-01-28,revenue,Other Revenue,Rev txn,564.42
2025-10-18,expense,Cost of Goods Sold (COGS),Exp txn,607.21
2025-11-26,expense,Rent / Office Space,Exp txn,357.28
2025-07-25,expense,Software & Subscriptions,Exp txn,691.44
2025-03-01,revenue,Service Revenue,Rev txn,4107.04
2025-08-24,expense,Cost of Goods Sold (COGS),Exp txn,61.09
2025-10-27,expense,Cost of Goods Sold (COGS),Exp txn,656.95
2025-02-23,revenue,Service Revenue,Rev txn,2648.56
2025-05-17,revenue,Online / Digital Sales,Rev txn,933.78
2025-09-25,revenue,Other Revenue,Rev txn,1998.9
2025-01-09,revenue,Subscription Income,Rev txn,2337.73
2025-08-25,revenue,Other Revenue,Rev txn,2525.27
2025-06-13,expense,Rent / Office Space,Exp txn,1243.29
2025-06-05,revenue,Product Sales,Rev txn,1597.64
2025-07-02,expense,Marketing & Advertising,Exp txn,1062.95
2025-04-07,revenue,Online / Digital Sales,Rev txn,109.21
2025-08-25,revenue,Online / Digital Sales,Rev txn,827.33
2025-12-24,revenue,Service Revenue,Rev txn,2452.25
2025-01-29,expense,Marketing & Advertising,Exp txn,1396.99
2025-08-23,revenue,Service Revenue,Rev txn,2484.02
2025-08-19,revenue,Other Revenue,Rev txn,4490.31
2025-07-06,revenue,Product Sales,Rev txn,4553.46
2025-06-15,expense,Cost of Goods Sold (COGS),Exp txn,166.13
2025-08-15,expense,Salaries & Wages,Exp txn,1332.81
2025-11-28,expense,Software & Subscriptions,Exp txn,492.18
2025-10-15,revenue,Subscription Income,Rev txn,3800.99
2025-02-18,expense,Rent / Office Space,Exp txn,776.83
2025-12-31,expense,Software & Subscriptions,Exp txn,131.38
2025-07-22,revenue,Service Revenue,Rev txn,745.21
2025-08-19,revenue,Consulting / Retainers,Rev txn,1600.29
2025-11-23,revenue,Product Sales,Rev txn,1610.02
2025-11-08,expense,Software & Subscriptions,Exp txn,637.27
2025-10-06,revenue,Other Revenue,Rev txn,1845.94
2025-01-15,revenue,Other Revenue,Rev txn,4483.15
2025-06-04,expense,Marketing & Advertising,Exp txn,862.94
2025-10-18,revenue,Consulting / Retainers,Rev txn,535.42
2025-10-22,revenue,Product Sales,Rev txn,3583.06
2025-02-22,revenue,Product Sales,Rev txn,886.47
2025-08-03,expense,Software & Subscriptions,Exp txn,1538.55
2025-11-23,revenue,Subscription Income,Rev txn,4866.96
2025-01-06,expense,Other Expense,Exp txn,1552.04
2025-04-28,revenue,Subscription Income,Rev txn,1976.47
2025-10-28,revenue,Service Revenue,Rev txn,2293.08
2025-11-04,expense,Salaries & Wages,Exp txn,1712.8
2025-04-17,revenue,Online / Digital Sales,Rev txn,1845.96
2025-07-09,revenue,Product Sales,Rev txn,2786.48
2025-04-16,expense,Cost of Goods Sold (COGS),Exp txn,502.06
2025-10-18,revenue,Other Revenue,Rev txn,990.08
2025-07-14,revenue,Consulting / Retainers,Rev txn,3917.91
2025-07-17,revenue,Product Sales,Rev txn,3184.88
2025-07-14,expense,Marketing & Advertising,Exp txn,536.36
2025-09-16,expense,Other Expense,Exp txn,657.71
2025-08-01,revenue,Other Revenue,Rev txn,4511.85
2025-11-11,revenue,Product Sales,Rev txn,344.91
2025-05-30,revenue,Other Revenue,Rev txn,643.89
